tweet_id,fecha_reply,reply_id,texto,likes,retweets,replies,gender,usuario,;;
 ;;
y llegaron al siglo XX, de la mano de las nietas y la hija de Gaitán y su madre, banderas verdaderamente rojas, y con  Maria Cano, paisa roja, flor de la defensa de los trabajadores, y con la niña del general de Colombia, Gustavo Rojas Pinilla, que nos dejó fundamentos para nuestra vida actual: la Paz, la Unidad del pueblo, la igualdad de la mujer, la modernidad.;;
 ;;
Y de ahí llegaron nuestros días. Los días de las mujeres de abril, dignas herederas de la lucha de la mujer por una Gran Colombia bella, multicolor, exhuberante, llena de magia y de sueños, la grancolombia de las mariposas amarillas, el corazón vital del mundo en el Caribe mediterráneo, cuna de cultura universal. Atenas suramericana.;;
 ;;
Y así llegaron las mujeres que me amaron y me aman,  mi madre Clara, anapista y gaitanista, mis espiritus libres, Andrea, Sofía y Antonela, Katia, Mary Luz y Verónica, millones de mijeees del pueblo que hoy me aman como el hilo conductor de una historia que nació cantando Libertad.;;
 ;;
"Atenas suramericana, Grancolombia, amazonía, américa, nombres de mujer, nombres de libertad. https:// youtu.be/C1M5eAnuiWg?si =pev8q8ZnIBlcGwzz …"",0,645,147,male,@Maykoll72646750,";;
"1913700151484637585,19/04/2025 21:08:42,327,""Ya que hablas de grandes mujeres, hace unos años hice un hilo en esta cuenta sobre La Gaitana, por aquí te lo comparto, si quieres leerlo Gustavo... ¡Y feliz cumpleaños!"",27,11,1,male,@Son15Letras,";;
1913700151484637585,19/04/2025 21:20:48,328,Pongase es a trabajar qué es lo que más necesita Colombia.,1,0,0,male,@Eduardo37800343,;;
1913700151484637585,19/04/2025 21:33:07,329,La certeza del amor,1,0,0,male,@jorgealejr,;;
1913700151484637585,19/04/2025 22:10:53,330,Cuando reina la incoherencia suele destruir la honradez que algún día se intentó construir feliz cumpleaños pedazo de animal corrupto de mierda,2,0,0,male,@Camilton1282,;;
"1913700151484637585,19/04/2025 22:11:10,331,""DIOS Y LA HUMANIDAD TE DESPRECIAN MUCHO..";;
 SATANICO GUERRILLERO...;;
;;
TE VAN A VOLVER NADA..;;
" EL PUEBLO ENTERO JAJAJJAJJA"",1,0,0,male,@NAUJDEDIOS,";;
"1913654262032195979,20/04/2025 0:34:14,332,""El pueblo no perdona la corrupción. Y usted ha sido coherente en eso, porque la corrupción ocurrió en su Alcaldía y ahora en el gobierno nacional. La nación lo tiene claro."",87,24,3,male,@ernestomaciast,";;
1913700151484637585,20/04/2025 1:41:02,333,FELIZ CUMPLEAÑOS SR PRESIDENTE!,2,0,0,male,@AlbertCorredor1,;;
1913654262032195979,20/04/2025 1:58:25,334,La coherencia:,253,31,2,male,@mateoamayaq,;;
"1913654262032195979,20/04/2025 2:46:46,335,""A usted no lo eligieron pa cuidar su """"coherencia""""";" lo eligieron para cuidar a los ciudadanos. Jamás se lo perdonará Colombia. Quién es Bateman? #CoherenciaEsRazónPetroEsIrracionalidadViolenta"",57,17,0,male,@andresmelocou,";
1913700151484637585,20/04/2025 3:26:30,336,DELIRANTE ERES UN EMBAUCADOR UN MAGO DE LA MENTIRA UN EMBUSTERO UN SOCIOPATA. VAS A PLANEAR UN ATENTADO UN SECUESTRO UNA VIOLACION O UN ASESINATO O UNA ORGIA CON UN TRAVESTI!!!,0,0,0,male,@JonathanAl73966,;;
1913700151484637585,20/04/2025 14:34:04,337,Excelente señor presidente lo quiero mucho,2,0,0,male,@Nofacxhosuribes,;;
"1916244642678661223,26/04/2025 21:36:12,338,""Este 1 de mayo, estaremos en las calles. Por nuestros derechos."",89,48,12,male,@ManuelZamudioA,";;
1916244642678661223,26/04/2025 21:37:42,339,Las reformas que ha propuesto son nefastas para los colombianos… El discurso es lindo pero en la práctica quebrarían al país,6,1,3,female,@lorenaandraus,;;
1916244642678661223,26/04/2025 21:41:23,340,Lo dice alguien que nunca a trabajado ..que vivió de las extensiones del m19 y después del salarios de los impuestos de los colombianos como funcionario público ..que no madruga llega tarde a todo y cancela a última hora por guayabo y otras cosas más,7,1,2,male,@fcscomenta,;;
"1916244642678661223,26/04/2025 21:50:08,341,""Zánganos son los funcionarios inútiles que usted ha llenado de cargos públicos.";;
Zángano es el burócrata que chupa del esfuerzo ajeno sin producir nada.;;
Zángano es el crecimiento descontrolado de la burocracia parasitaria que usted ha promovido.;;
"Zángano es despilfarrar el dinero"",183,54,4,male,@carorestrepocan,";;
"1916244642678661223,26/04/2025 21:52:14,342,""No has movido una pala en tu gran puta vida criminal, asqueroso psicópata asesino."",9,0,1,male,@JuanpTello,";;
1916244642678661223,26/04/2025 22:02:14,343,Vea los rostros de los 15 policías y soldados. No los ha mencionado ni una vez.,153,61,5,male,@ANIABELLO_R,;;
1916244642678661223,26/04/2025 22:04:12,344,ZANGANO USTED DROGADICTO,1,1,0,male,@franzjoe76,;;
1916244642678661223,27/04/2025 0:46:17,345,https:// x.com/JuanPoe/status /1916179319086371327 …,1,1,0,male,@i_m_henry,;;
"1916244642678661223,27/04/2025 0:49:58,346,""Por eso,ahora llamas dignidad que los recursos los tomaste para comprar congresistas ,esa es tu dignidad ?"",1,1,0,male,@pipemartinez59,";;
"1916244642678661223,27/04/2025 23:15:07,347,""Y si no hubiera ese capitalista que sería de los países de extrema izquierda quien pagará los impuestos, quien generaría la productividad. Existe el empleado por existe empresas.";;
"Los parásitos de izquierda siempre se han enriquecido cuando crean libretos como la  justicia social"",1,1,0,male,@WRdekora,";;
"1918066356760572214,28/04/2025 21:23:00,348,""#DatoCurioso Colombia, el único país del mundo donde no tiene instaurada la cátedra de historia patria en el sistema de educación básica."",49,2,0,male,@colombia_hist,";;
1918068307120603262,01/05/2025 14:23:02,349,Londres Marcha en apoyo a las luchas del pueblo trabajador A la Consulta Popular Decimos SI Viva el Día Internacional del Trabajador! Vivan Las Reformas del Pueblo @petrogustavo @carolinacorcho #SiALaConsultaPopular #PrimeroPorLaConsulta #DíaInternacionalDelTrabajo,0,0,0,male,@PactoUK,;;
"1918068307120603262,01/05/2025 16:35:29,350,""Una locura #Barranquilla , mas de 100 mil personas en las calles en apoyo a la #ConsultaPopularSí @petrogustavo El Atlántico es Progresista."",1,0,0,male,@jeanhernandezbq,";;
"1918066356760572214,01/05/2025 22:15:40,351,""Préstele cuidado a su salud mental Presidente @petrogustavo . ";;
;;
Las incoherencias y las brutalidades que hoy ha dicho no tienen comparación. ;;
;;
"¿En manos de quién estamos? Que Dios se apiade de nosotros."",233,98,6,male,@papoaminCD,";;
1918066356760572214,01/05/2025 22:18:04,352,Su política del amor es bien rara,15,1,1,male,@luzpastrana,;;
"1918066356760572214,01/05/2025 22:19:09,353,""¿Considera usted que Petro fue, es y será siempre un guerrillero, cabecilla en su tiempo del M19?"",142,29,4,male,@Jhonffonseca,";;
1918068307120603262,01/05/2025 22:21:54,354,Todo el país!,1,0,0,male,@Alexander_AO84,;;
1918068307120603262,01/05/2025 22:23:40,355,ADELANTE PRESIDENTE PETRO!! Que llore los urimierdas,3,0,0,male,@FreddyxxAs,;;
"1918066356760572214,01/05/2025 22:24:12,356,""Ese mensaje de la muerte no es positivo, Colombia es un Estado Democratico, hay instituciones por más que a UD no le agrade, no se puede quedar porque no pase su consulta o le salga mal. Hacerlo es violar la Constitución y eso si es un golpe de Estado. Con todo respeto analice!!"",31,11,0,female,@MnicaGonzlezPr2,";;
1918069078264107349,01/05/2025 22:25:35,357,Firmes y adelante presidente @petrogustavo,2,0,0,male,@deybersaenz1,;;
1918069078264107349,01/05/2025 22:25:53,358,¿Miles?,3,1,1,female,@auramariaga,;;
1918068307120603262,01/05/2025 22:26:10,359,Así deben estar con el qlo bien ardido los malparidos urihuevas al ver el apoyo masivo del presidente petro,1,0,0,male,@williq95,;;
1918069078264107349,01/05/2025 22:30:12,360,Cúcuta presente presidente.,16,6,0,male,@FErcHOE2589,;;
1918068307120603262,01/05/2025 22:31:38,361,Así te gastas el dinero con los indígenas y no hay plata para el Icetex bellaco.,0,0,1,female,@CarmenClar52758,;;
1918069078264107349,01/05/2025 22:31:55,362,Para cuando el catatumbo?,1,1,0,female,@carduar1,;;
1918069078264107349,01/05/2025 22:36:30,363,Y paga!!!,0,0,0,male,@JAOL2013,;;
1918068307120603262,01/05/2025 22:37:16,364,Y paga!!!,0,0,0,male,@JAOL2013,;;
"1918069078264107349,01/05/2025 22:56:14,365,""Cuales miles , PERIQUERO hp ! 4 gatos , puros empleados públicos obligados ! Que fracasado hp !"",2,0,0,male,@lionidas25,";;
1918068307120603262,01/05/2025 22:57:01,366,A barranquilla mientras más le dan por el culo  más les gusta,0,0,1,male,@FelipeSanin13,;;
1918069078264107349,01/05/2025 22:59:06,367,Definitivamente usted de siquiata!,1,1,0,male,@monte57125,;;
"1918066356760572214,01/05/2025 23:11:00,368,""Nooo, caliche de mierda, NOOOO.";;
;;
LA BANDERA DE GUERRA A MUERTE ERA UNA RESPUESTA A LAS MASACRES COMETIDAS POR EL EJÉRCITO REALISTA.;;
;;
"En NINGUNA parte representa la “libertad” pedazo de idiota pasado de perico."",121,1,2,female,@CecilWraith1777,";;
"1918066356760572214,01/05/2025 23:15:46,369,""Petro, acabas de confirmar este tweet"",49,2,0,male,@CecilWraith1777,";;
"1918066356760572214,01/05/2025 23:35:30,370,""Este tipo se esfuerza en que lo odie cada día mas, ni te sabes el significado real y andas larpeando con una bandera que ni te pertenece. BURRO"",295,22,2,male,@maps_ve,";;
"1918069078264107349,02/05/2025 0:00:27,371,""Bobo hijueputa, salieron por ser el día del trabajo, no nos crea tan huevones. El único que cree tamaña mentira es usted malparido enemigo de Colombia y de nuestras fuerzas militares. Larguese para cubazuela, allá sí lo quieren. Los colombianos lo despreciamos con el alma."",0,0,0,male,@PerezTulia52942,";;
1918066356760572214,02/05/2025 0:07:02,372,El libreto del burroChávez lo heredó en el burroPetro,14,6,1,male,@waldoalarconho1,;;
1918066356760572214,02/05/2025 2:32:13,373,Ya sabe MLPRD DRGDCT BRRCHN CCRR o se larga x las buenas o x las buenas MLPRD.,31,17,0,male,@KLea79107265,;;
1918068307120603262,02/05/2025 19:50:28,374,Si a la Consulta Popular,0,0,0,male,@jmpupo1957,;;
1918069078264107349,02/05/2025 19:51:54,375,Si a la Consulta Popular,0,0,0,male,@jmpupo1957,;;
"1918069078264107349,02/05/2025 22:20:38,376,""Como SIEMPRE, desconectado de lo VERDADERAMENTE importante https:// x.com/UltimaHoraCR/s tatus/1918418525422596301?t=r3K08qyieBwDI50gQYYmQA&s=19 …"",0,0,0,male,@patriizqfer,";;
1918707417522553003,03/05/2025 16:50:30,377,Eres muy grande mi amor bello presidente @petrogustavo . Ahora que vengan a llorar las bolas de pus del URIBESTIALISMO.. Duro golpe al matatife y sus hordas,32,10,5,male,@YanTorre,;;
"1918707417522553003,03/05/2025 16:50:36,378,""Bojayá fue una tragedia que duele, pero lo que más rabia da es que nada ha cambiado. El gobierno de Petro tiene al Chocó igual o peor, lleno de grupos armados, sin presencia del Estado y con la gente olvidada. Hablan de paz total mientras los criminales siguen mandando. La x.com/pipecordoba/st…"",18,6,2,female,@SaVanessCa,";;
1918707417522553003,03/05/2025 17:21:29,379,ASI SE HACE CON CONTUDENCIA. FELICITACIONES PONAL.,2,1,0,female,@Anitaestelar444,;;
"1918707417522553003,03/05/2025 17:28:32,380,""Y de que sirve que el chavismo incaute 2 toneladas si la producción nacional ha superado los máximos históricos, es decir, una producción similar no se daba ni siquiera en los tiempos del cartel de cali y pablo escobar,"",1,1,0,male,@Adrianxho12,";;
"1918707417522553003,03/05/2025 17:32:59,381,""De que disfrazaron hoy los paquetes de utilería que muestran como cortinas de humo.";;
;;
"Quieren esconder la masacre de policías y soldados o el paro armado en el chocó?"",2,1,0,male,@watson_felipeco,";;
"1918707417522553003,03/05/2025 17:52:00,382,""Otro emprendimiento que se le cae a la """"gente de bien"""""",2,1,0,male,@WilsonCochero,";;
"1918707417522553003,03/05/2025 17:55:49,383,""Las campañas del uribismo están en peligro, se están quedando sin financiación"",2,1,0,male,@unownpoke,";;
1918707417522553003,03/05/2025 18:15:01,384,Dos toneladas repartidas entre usted y @AABenedetti . Eso les dura un fin de semana.,2,1,0,male,@AABenedetti,;;
1918068307120603262,03/05/2025 20:44:30,385,Zánganos.,0,0,1,male,@idcp7,;;
"1918707417522553003,03/05/2025 21:20:04,386,""Después la demoladora marcha del 1 e mayo, veo a la oposición en shock, al borde del nocaut...... A tener mucho cuidado mi presi, esa gente está loca y no les importa nada"",1,1,0,male,@herdezeduar,";;
1918707417522553003,04/05/2025 0:11:44,387,Le llegó el pedido a Petrufo y al ministro  Cara de Mondá .....,1,1,0,male,@EDUARDO67889272,;;
1901646680874680753,17/03/2025 5:15:00,388,Presidente la mayoría de pacientes del país están en manos suyas. Usted intervino gran parte de las EPS y provocó esta crisis.,3000,974,59,male,@Danielbricen,;;
"1901646680874680753,17/03/2025 5:15:00,389,""La gran mayoría de pacientes sufren del desabastecimiento de medicamentos en las EPS que son intervenidas por su gobierno. Si lo que dice es cierto, quiere decir que son sus burócratas los que están acaparando los medicamentos."",,,,male,@MateoAmayaQuimbayo,";;
"1901646680874680753,17/03/2025 5:15:00,390,""NO SEA HIJUEPUTA @petrogustavo Maldito MITÓMANO ENFERMO. Solo le falta decir que hoy en día los pacientes sufren del desabastecimiento de medicamentos por culpa de Duque y de Uribe. Sos una rata Gustavo,"",606,108,4,female,@JohanaFlorez,";;
"1901646680874680753,17/03/2025 5:15:00,391,""Qué manera de mentir, de volver contra los justos la mentira. Acaso no sabe que su gobierno tiene intervenidas y bajo su control 8 EPS que reúnen el 60% de los afiliados, y que aún así estas EPS no pagan a su red. ¿Acaso no saben que la ";;
 @CConstitucional;;
"  declaró la insuficiencia de recursos?"",354,106,11,male,@CarlosEduardoMárquezZuccardi,";;
"1901646680874680753,17/03/2025 5:15:00,392,""Vean este corto video y conozcan por qué no deben salir a apoyar el genocidio que está por ejecutar el gobierno de Gustavo Petro. Entérense, aprendan, conozcan. Son malvados y criminales."",311,123,3,male,@tatooinelegrand,";;
"1901646680874680753,17/03/2025 5:15:00,393,""Las EPS en su mayoría las tiene usted intervenidas, entonces el que creó la crisis fue usted. Su ex ministra la DR muerte lo confesó."",296,68,4,bodega,@Libertador,";;
"1901646680874680753,17/03/2025 5:15:00,394,""No mienta Gustavo. Tengo diabetes. La insulina ya no existe en las droguerías y ni al precio que venían cobrandola de $195.000 Lantus de 100 ml. 150% del precio del 2024. Me vale mierda cuanto cueste. Ya no hay. Si muero por falta de insulina, es su culpa petrogustavo"",167,65,4,bodega,@ColombiaPrimero,";;
"1901646680874680753,17/03/2025 5:15:00,395,""Le está diciendo mentirosa a la gente? Justos? Usted es el único mentiros, descarado, hipócrita."",121,33,4,male,@GermánRodríguez,";;
"1901646680874680753,17/03/2025 5:15:00,396,""QUÉ MANERA DE MENTIR ESA ES LA REALIDAD DE LA SITUACIÓN EN COLOMBIA SO IMBÉCIL MIERDA VOMITO EN SU CADA MIERDA ¡ESCÚCHENME POR FAVOR!NO TENGO SOLUCIONES, PERO LES TRAIGO NUEVAS PROMESAS!!!"",46,20,1,bodega,@DONLAVOELAVOZ,";;
"1901646680874680753,17/03/2025 5:15:00,397,""De esa manera usted burla a los pacientes terminales, aquellos que más necesitan del sistema que usted destruye para forzar una reforma.";;
 ;;
" Se cae su farsa de cambio en la salud pero toca sumarle a usted las muertes de los pacientes que se van esperando soluciones no excusas"",42,17,4,male,@JDAVIS,";;
"1903989449979011228,23/03/2025 5:15:00,398,""Pero si vos fuiste quien subió la foto, pedófilo de mierda, jajajajajaja."",3000,606,43,male,@RussyMillán,";;
1903989449979011228,23/03/2025 5:15:00,399,Acá está su trino original todavía publicado en su cuenta. No existe tecnología para alterarlo. Por favor deje de mentirle al pueblo colombiano.,1000,535,22,male,@AniAbello,;;
"1903989449979011228,23/03/2025 5:15:00,400,""Usted es la persona más bruta de este país, usted fue el que puso la foto de la Levotiroxina Sódica de 100 mcg donde la confunde con la Insulina, su tweet no miente, así que deje de echarle la culpa a la tecnología."",985,146,11,male,@CamiloBurgos,";;
"1903989449979011228,23/03/2025 5:15:00,401,""Presidente, son fotos de exactamente el mismo producto que aparece en las fotos de la ";;
 @Supersalud;;
"  en su cuenta. ¿Qué se supone que se ha alterado?"",671,153,23,male,@JohnattanGarcíaRuiz,";;
"1903989449979011228,23/03/2025 5:15:00,402,""Esas empresas han recibido 1.5 billones de pesos en los últimos 5 meses, es una burla que salgan a decir que el gobierno no les ha pagado."",468,271,29,male,@ManuelAndresZamudio,";;
"1903989449979011228,23/03/2025 5:15:00,403,""Si la vida humana hubiera sido prioritaria no hubieran desbaratado el sistema de salud sino lo hubieran mejorado. Lo que han logrado ha puesto en peligro de muerte a mucha gente. Los hechos tienen que coincidir con la narrativa, por truculenta que ella sea."",366,104,63,male,@RudolfHommes,";;
"1903989449979011228,23/03/2025 5:15:00,404,""La foto la publicó usted, pedazo de imbécil"",280,74,1,male,@SVanessaC.,";;
1903989449979011228,23/03/2025 5:15:00,405,El presidente dice que alguien alteró la foto que ÉL SUBIÓ a su cuenta. Es muy patético y triste que semejante bufón sea presidente de Colombia.,390,110,0,male,@EstebanMerchan,;;
"1903989449979011228,23/03/2025 5:15:00,406,""“Las fotos las publiqué yo, pero fueron falseadas”. Y hay idiotas que le creen."",430,62,2,bodega,@Ladoctorahouse,";;
"1903989449979011228,23/03/2025 5:15:00,407,""Dizque estamos rodeados de porquería... Está rodeado usted de porqueria. De su gobierno no se sabe cual es más incapaz, más corrupto y más ladrón Imbécil."",340,53,5,male,@Vivi,";;
"1913611424888160492,19/04/2025 5:15:00,408,""Cuando usted dice que será una Colombia sin linajes de mentiras uno se pregunta las razones por las que usted gobierna con el clan Torres, con los herederos de alias la Gata, con Roy Barreras, con el clan Calle de Córdoba, con el clan Amaya de Boyacá, con el de Bedoya y otros."",4000,1000,94,male,@DanielFBriceño,";;
"1913611424888160492,19/04/2025 5:15:00,409,""El M19 no fue mas que un grupo guerrillero, que yrajo miedo, violencia y terrorismo. ";;
 ;;
 Presidente ;;
 @petrogustavo;;
  haciendo ese tipo de mensajes no hace otra cosa que burlarse del país y de las víctimas. ;;
 ;;
" Pero ya de usted NADA, absolutamente nada, sorprende."",526,157,16,male,@papoaminCD,";;
"1913611424888160492,19/04/2025 5:15:00,410,""Presidente , con toda la claridad: atrevido es poco. Usted no puede invocar a Gaitán mientras encabeza un gobierno clientelista, inepto y sin ejecución. No puede citar a López Pumarejo mientras castiga la inversión, destruye la confianza y se aferra a un pobrecismo que jamás fue bandera de la Revolución en Marcha. No puede ponerse al lado de Rafael Uribe Uribe cuando persigue al contradictor, manipula instituciones y calla ante la violencia en los territorios. Y mucho menos puede hablar de Bolívar y Nariño mientras justifica dictaduras, premia a criminales y desmantela las bases mismas de la legalidad. No. Usted NO es continuidad de esa historia. Usted es su distorsión. La Gran Colombia que usted menciona fue un sueño republicano, moderno, con visión internacional. Fue una apuesta por instituciones, no un carnaval de improvisación. Fue lucha contra los privilegios, no reemplazo de unos por otros. Fue libertad con responsabilidad, no populismo con chequera ajena. ¿Y “el corazón vital del mundo”? El país que usted dirige hoy tiene las cifras de pobreza estancadas, la inflación reprimida con maquillaje fiscal, la inversión cayendo, y el crédito internacional al borde del abismo. Eso no es corazón. Eso es un paro cardíaco anunciado. No reescriba la historia para sentirse parte de algo que no representa. Los hombres, y mujeres que usted NO nombra, habrían combatido con vehemencia los abusos de poder, el desgobierno y la improvisación que hoy usted personifica. Usted NO es el heredero de esa Colombia. Es su caricatura."",615,192,27,female,@carolinarestrepo,";;
"1913611424888160492,19/04/2025 5:15:00,411,""Un supuesto “presidente” promoviendo un movimiento criminal y terrorista al cual perteneció, en vez de sentir vergüenza o por lo menos arrepentimiento? ¿Esto es en serio? Colombia tocó fondo Me da el más profundo ASCO POR CADA HIJUEPUTA QUE VOTÓ POR ESTE BASTARDO ."",338,115,7,female,@monica,";;
1913611424888160492,19/04/2025 5:15:00,412,sta foto resume muchas cosas del M-19. Cosas que deberían avergonzarlos. No hay nada que celebrar.,217,75,7,female,@Tatyvillavel,;;
"1913611424888160492,19/04/2025 5:15:00,413,""A continuación , actos criminales del grupo terrorista M-19 : 1.Robo de la espada de Bolívar (1974) 2.Secuestro y asesinato de José Raquel Mercado(1976) 3.Robo de armas del Cantón Norte (1978) 4.Toma de la embajada de la República Dominicana (1980) 5.Secuestro del Curtiss C-46 de Aeropesca (1981) 6.Hundimiento de El Karina (1981) 7.Secuestro de Martha Nieves Ochoa (1981) 8.Ataque a la Casa de Nariño (1982) 9:Batalla de Yarumales (1984) 10.Toma del Palacio de Justicia (1985) 11.Batallón América(1986) 12.Secuestro de Álvaro Gómez Hurtado (1988) 13.Ataque a un puesto policial en el oriente del Perú(1989) 14.Secuestro de políticos, industriales y periodistas 15.48 Tomas guerrilleras a poblaciones. 16.Intervención de periódicos, radio y televisión. 17.Ataques a Batallones y Embajadas. 18.Robo de camiones de leche para repartir la mercadería en sectores populares. El"",168,73,27,male,@jccruzberg,";;
"1913611424888160492,19/04/2025 5:15:00,414,""Un estadista y un demócrata institucionalista como López Pumarejo se encuentra a kilómetros de distancia (y claramente por delante, en lo político y lo ético) del discurso charlatán, divisivo e improvisado que ha definido todas las horas del actual gobierno. En nada se parecen."",30,5,1,male,@fernandoposada_,";;
"1913611424888160492,19/04/2025 5:15:00,415,""Oye Petro y en esta foto mía con Garcia Márquez que se resume?";;
" Y por favor contéstame ¡ no te hagas el huevón !"",23,6,4,male,@sergioaraujoc,";;
"1913611424888160492,19/04/2025 5:15:00,416,""Usted promueve una ideología donde las ideas pesan más, que no importa en ella todo lo que toque destruir, la sangre que toque derramar, con tal de imponerla. Se ha pasado su mandato mostrándonos el peligro que es dejarlo en el poder, o permitir que un lacayo suyo lo tome."",20,5,2,male,@MisterTirado,";;
"1913611424888160492,19/04/2025 5:15:00,417,""Vergüenza. Porque donde usted quiere ver """"Mariposas amarillas y flores"""" en realidad hubo terrorismo, Tomás violentas con asesinatos de colombianos indefensos, masacres, secuestros a la población civil y ningún perdón ni reparación. Vergüenza."",133,26,4,male,@SoyVahos,";;
1914314767935610998,21/04/2025 5:15:00,418,Necesita siempre que se trate de el para llamar la atención,5000,743,98,male,@Danielbricen,;;
"1914314767935610998,21/04/2025 5:15:00,419,""ajajaja ¿amigo Porque se reunió con usted dos veces en la vida como lo hace con todos los gobernantes del mundo? Jajaja Su necesidad de querer parecer importante es patética, graciosa y hasta irrespetuosa con la memoria de un muerto que de estar vivo claramente saldría a desmentirlo diciendo que usted y el jamás han sido ni fueron amigos. Francisco recibía en el vaticano a todo gobernante del mundo por obligación, porque le toca, porque así es la diplomacia, pero que usted se halla sentado en su oficina no le da título de amigo, es más, antes de usted ser presidente o candidato de segunda vuelta, usted jamás tuvo un acercamiento con el, jamás se reunieron antes de eso, el ni sabía de su existencia ni quién era usted. Pero como usted es un tipo sin importancia a nivel mundial, un bobo al que después que lo escucharon dos veces en eventos internacionales decir burradas sin sentido se ganó el título de ignorante y bruto para los líderes del mundo, le toca para darse notoriedad aprovechar la muerte de una persona para intentar que lo nombren y lo relacionen con la gente verdaderamente importante. Jajaja usted es el típico bobo que le ruega a un famoso por una foto y cuando se la regalan por lástima la publica en redes sociales diciendo “acá con mi amigo pasando el día” Jajajaja usted es un ser minúsculo, una cucaracha. PATÉTICO!"",989,241,24,male,@PETRIIISTAAAAS,";;
"1914314767935610998,21/04/2025 5:15:00,420,""Presidente, por favor no vaya a salir ahora a decir que el Papa Francisco fue militante del M-19.";;
" Déjelo descansar en paz… y a nosotros también."",912,99,53,female,@IreneZuluagaG,";;
1914314767935610998,21/04/2025 5:15:00,421,¿Día cívico o qué?,654,11,24,male,@MauroBuenoR,;;
"1914314767935610998,21/04/2025 5:15:00,422,""Dios mío, en serio pensé que era el perfil falso de Gusano petrosky. Increíble la enfermedad ególatra que tiene usted. Algunas visitas de 5 minutos al papa Francisco y dizque """"se me fue un gran amigo"""""",419,23,9,bodega,@pastoracorrupta,";;
"1914314767935610998,21/04/2025 5:15:00,423,""Jajajaja. Cállese, pederasta ridículo."",319,36,3,male,@millanrussy,";;
"1914314767935610998,21/04/2025 5:15:00,424,""Imbécil, no se trata de usted. Se trata del Papa. Si realmente hubiera aprendido algo de él, no habría empezado su mensaje diciendo """"mi amigo""""/""""me siento solo"""". Yo yo yo yo yo yo y finalmente yo. Revísese."",383,11,4,bodega,@Vindobonensis,";;
"1914314767935610998,21/04/2025 5:15:00,425,""""""Demonio ¡sombra del hombre! ¡Dí quién eres, dí tu nombre Para maldecirte tal!""""."",169,13,3,male,@Missmelindres,";;
"1914314767935610998,21/04/2025 5:15:00,426,""Consulta con preguntas que ya existen en la ley o que son imposibles de cumplir.";;
 ;;
" Su consulta popular es una trampa mal hecha:"",707,45,23,female,@millanrussy,";;
1914314767935610998,21/04/2025 5:15:00,427,Su narcisismo es patológico guerrillero drogadicto y loco Lo recibió únicamente porque usted funge como “presidente” y para abrirle la cuenta en el banco del Vaticano donde ha metido parte de los miles de millones que se nos ha robado a los colombianos. Deje el show,232,62,10,male,@PALOMITA80,;;
"1902089441151480212,18/03/2025 5:15:00,428,""Quién está traicionando al pueblo es usted Presidente ";;
 @petrogustavo;;
 . ;;
 ;;
 ¿O le ha cumplido a los estudiantes?;;
 ¿O le ha cumplido a los pacientes que requieren medicamentos con urgencia?;;
 ;;
 ¿O le ha cumplido a los caucanos y nortesantandereanos?;;
 ;;
" A ellos usted los engañó."",385,114,3,male,@papoaminCD,";;
"1902089441151480212,18/03/2025 5:15:00,429,""¿Usted no fue el mismo que dijo que se acababa el ELN en 3 meses apenas llegara al poder? ¿Eso no es traición? Por que si eso no lo es, seguro los que votaron para condonar los créditos del Icetex si se sienten traicionados."",262,48,7,male,@JairoLadino_,";;
1902089441151480212,18/03/2025 5:15:00,430,Fracaso total de la marcha de Petro:,157,32,13,male,@SoyVahos,;;
1902089441151480212,18/03/2025 5:15:00,431,Aquí el único traidor eres tú que no has cumplido las promesas de campaña. Por lo tanto te tienes que ir en 2026 o antes !.,87,31,4,bodega,@waldoalarconho1,;;
"1902089441151480212,18/03/2025 5:15:00,432,""Pero Presidente de qué traidor habla? Los 8 Senadores fueron elegidos por voto popular que también son el pueblo colombiano y no se les puede llamar traidores porqué no le aprueban sus reformas, para eso se les elige para que hagan el trabajo legislativo, la ÷ de poderes."",86,15,8,bodega,@MnicaGonzlezPr2,";;
"1902089441151480212,18/03/2025 5:15:00,433,""Llena más la hinchada de Santafe vs Llaneros! Jajajajajajaja les tocó hasta quitarle espacio a la plaza de bolivar para que se viera medio llena! Fracaso de la marcha, fracaso de Petro disfruto"",70,9,18,male,@JuanJUribe_,";;
"1902089441151480212,18/03/2025 5:15:00,434,""Tremenda frase de antología """" Si el pueblo es traicionado, el que se va es el traidor, no el pueblo."""""",44,23,2,male,@alonsoarango,";;
"1902089441151480212,18/03/2025 5:15:00,435,""el traidor es usted... el pueblo que lo acompaña en la plaza es un pueblo que usted compro con nuestro dinero, a otros los obligaron y a otros,los indigenas los utiliza. los restantes 50'000.000 hemos sido traicionados por usted!!!"",12,9,0,male,@JMorales_C1,";;
"1902089441151480212,18/03/2025 5:15:00,436,""Llórelo HPetro. Ni alquilando indígenas, ni con FARCODE en pleno, SINDICATOS, GUERRILLEROS , tarados sinvergüenzas que no sabían ni a que iban logró llenar. LLÓRELO."",17,6,1,bodega,@Mia64504652,";;
"1902089441151480212,18/03/2025 5:15:00,437,""Hay más gente haciendo fila para reclamar sus medicamentos que la que Ud muestra en este video.";;
" ¿Quién es el traidor? #PetroManipuladorDeIdiotas"",10,5,1,male,@totibin,";;
"1914108424251465971,20/04/2025 5:15:00,438,""Importante conocer qué relación tiene el concejal ";;
 @Danielbricen;;
