fecha,tweet_id,texto,likes,retweets,replies,usuario
2025-05-02 02:26:29+00:00,1918129940559466966,"Con el pueblo, con la espada, al Poder.

Dice la Constitución de Colombia: la soberanía reside exclusivamente en el Pueblo. https://t.co/OzjFQD1fw9",2227,947,342,@petrogustavo
2025-05-02 16:07:43+00:00,1918336609503854982,"La Consulta Popular: Los doce puntos, simples y fundamentales, en forma de pregunta, para que el senado consulte si los quiere el pueblo o no, y tome las decisiones correspondientes https://t.co/6ztqJBnSby",2023,791,342,@petrogustavo
2025-04-06 12:17:45+00:00,1908856651727135051,El 10% de la gasolina refinada en Ecopetrol se vuelve insumo de la producción de cocaína. Es el momento de una acción seria para desmantelar las mafias de la gasolina. https://t.co/OAUn4RUtBg,6996,3248,341,@petrogustavo
2025-04-09 19:23:42+00:00,1910051009432625609,"En atención al fallo del Consejo de Estado, de fecha 6 de marzo de 2025, manifiesto: 

Hay quienes quieren que las injusticias se sigan perpetuando en nuestro país. Hay quienes quieren que no haya reivindicación para las víctimas. Hay quienes quieren seguir levantando los",3507,1681,337,@petrogustavo
2025-03-22 18:32:06+00:00,1903515042168832458,"Se parece tu padre a esos viejos anarquistas trabajadores catalanes que supieron aliarse y hacer una revolución hermosa, con barricadas y luchar hasta el final de los días, haciendo historia, aun derrotados por los fusiles nazis, porque eran más inteligentes que el dictador y https://t.co/nIAnoX8IAP",2051,760,333,@petrogustavo
2025-03-31 12:20:48+00:00,1906683093815111881,"Por que la JEP  no recibe versiones de paramiliares, y se reduce a exguerrileros y militares, cuando el acuerdo de paz, dice que podrían citar hasta a narcotraficantes?

Creo que aquí hay una de las grandes barreras a la eficiencia judicial y a la verdad https://t.co/RyIUdftQo2",5276,2861,332,@petrogustavo
2025-04-03 22:47:58+00:00,1907928089956635084,"La electrificación del transporte bogotano, que no debería ser solo los buses, es una responsabilidad del distrito.

Pero podemos ayudar. Se va a proponer como proyecto estratégico de la nación para las ciudades que tengan transporte público masivo, se dotará de vigencias futuras https://t.co/ENdTFqthFL",4912,1511,332,@petrogustavo
2025-04-09 00:47:23+00:00,1909770081829327132,"Esto significa que @elespectador, contrario a su origen, hoy es un revisor de contenidos y al estigmatizar un pensamiento, contradice la constitución  en uno de sus derechos fundamentales: el libre pensamiento y  expresión.  Eso se llama censura.

Censurar un pensamiento como el https://t.co/Az1f7aiIgb",4456,2158,332,@petrogustavo
2025-03-19 21:22:53+00:00,1902470858662408684,"Al teatro Petra lo atacan porque es arte y el arte dice la verdad. Desnuda  todas las cosas, no las disfraza.

Por eso mandan acusaciones de mentiras para dañar los ingresos del teatro Petra que cada vez es más conocido. Creen que reciben sobornos porque el ladrón juzga por su https://t.co/TGM6jiKUtk",3647,1737,332,@petrogustavo
2025-05-02 01:17:32+00:00,1918112588183028061,"Adelante

https://t.co/gKvb8BnV71",3122,815,328,@petrogustavo
2025-03-18 14:16:15+00:00,1902001104503570544,"Capturado Emmanuelle Grigorini, el más importante capo de la mafia italiana en América Latina.

La captura se realizó en la ciudad de Cartagena https://t.co/4GSeD2J3JW",8698,3518,324,@petrogustavo
2025-04-18 20:04:59+00:00,1913322891535430061,"Si usted sabe que los bienes apropiedados ilegalmente son públicos, denuncielos. 

Los bienes retornarán al pueblo. Así puede hacerlo en su vereda, barrio o municipio. https://t.co/itUgUHb7Ue",6547,2853,322,@petrogustavo
2025-04-19 19:09:24+00:00,1913671291066003939,"Mintió @NoticiasCaracol respecto a la iglesia católica y las reformas sociales

Algunas iglesias, que respetamos, decidieron quitar derechos laborales  a los trabajadores, a través de sus representantes en la comision VII del senado, esperé la voz del catolicismo y el eco de",6755,3118,319,@petrogustavo
2025-03-26 03:45:25+00:00,1904741452703285679,Mientes la prensa cuando dice que no estanos financiado suficientemente el sistema de salud https://t.co/PHZAfEpWG9,3009,1498,318,@petrogustavo
2025-04-10 13:39:22+00:00,1910326744134861163,"Este informe del experto en contabilidad de EPS, doctor Calvot, sugiere, analizando los datos publicados en los dos primeros meses del 2025, que contrario a la campaña interesada de los dueños privados de EPS privadas y gestores farmaceúticos y sus políticos en medios de",3513,1965,317,@petrogustavo
2025-03-26 14:33:25+00:00,1904904528102580668,"Recuerden bien Colombianos. Los servicios de salud que reciben los colombianos desde el más pobre hasta el más rico, vienen de la misma sociedad, de autopagos, de los trabjadores asalariados y no de los empresarios, y de los impuestos que llegan al gobierno; ni un peso más ni https://t.co/hMIlMEOXzU",2150,1191,317,@petrogustavo
2025-04-05 18:56:42+00:00,1908594664313430093,"Estoy en Pasto, Nariño, donde presentamos el primer hecho grande la paz total. La entrega de una tonelada de armamento y la fase avanzada de desmovilización de la violencia del frente Comuneros del Sur del ELN. Que puede avanzar con la segunda Marquetalia.

Un 41% se ha reducido https://t.co/MjSJqdERQU",3475,1546,316,@petrogustavo
2025-05-02 14:51:48+00:00,1918317504390119757,Sí se puede. https://t.co/Jkxx2YNuhL,2892,976,315,@petrogustavo
2025-04-02 12:43:58+00:00,1907413699301622170,"Se recuperan estas 800 hectáreas, ilegalmente ocupadas por terratenientes de Córdoba, nos ayuda la policía nacional

La policía debe cuidar el patrimonio público. Los baldíos son patrimonio público 

Estas tierras serán entregadas a campesinos de Córdoba
 https://t.co/sT5LwcMpKL",9653,4192,314,@petrogustavo
2025-05-01 18:24:31+00:00,1918008647336046997,"Hemos logrado un éxito relativo, en las operaciones militares en el Catatumbo, al haber integrado, no solo la acción militar, sino la  social. A esta estrategia desde hace décadas, la llamamos político/militar. 

La paz avanza cuando hacemos esta estrategia que junta lo militar",3544,1513,314,@petrogustavo
2025-03-29 14:20:55+00:00,1905988545124155477,"El trato a migrantes desde los EEUU a Panamá y Colombia será con respeto a sus derechos Humanos.

Los migrantes no son criminales, son humanos en busca de oportunidades. https://t.co/pXNWu2LyEV",2828,1183,314,@petrogustavo
2025-03-27 01:55:20+00:00,1905076138738598167,¿Porque tan fácil hundieron la dignificación salarial y tan difícil bajar los altos salarios parlamentarios? https://t.co/Qyf15LWJLB,5779,2406,312,@petrogustavo
2025-04-16 14:29:21+00:00,1912513650868302205,"La asociación Ecopetro/aes, ayudará a generar una giga de energía eléctrica que reemplazará el consumo de gas en esa misma cuantía que hace Ecopetrol.

La disminución de la demanda de gas de Ecopetrol es clave para la transición energética.
https://t.co/mh4eYfLrRH",2734,1267,312,@petrogustavo
2025-03-26 21:03:25+00:00,1905002675567214882,Subí los recursos de la salud a las EPS de 60 billones en el  2022 a 100 billones de pesos este año y piden más. Estamos ante unos negociantes voracez que quieren quebrar el estado o sebrendeudarlo aún más. https://t.co/MhkaVlcbyC,1988,1125,311,@petrogustavo
2025-04-11 03:45:48+00:00,1910539753860091938,"En atención al fallo del Consejo de Estado, de fecha 6 de marzo de 2025, manifiesto:

Rectifico, es decir aclaro: AL consejo nacional electoral, llegan sus miembros como representantes de partidos políticos elegidos de acuerdo a la correlación de fuerzas que las elecciones dejan",5010,2392,310,@petrogustavo
2025-04-08 15:53:18+00:00,1909635674057158689,"Que explique @elcolombiano porque entre sus dueños hay socios de los que robaron a Hidoituango, y trasladaron ese robo a la tarifa pública de energía de todos los colombianos. https://t.co/maLpCBtVNN",5740,2790,309,@petrogustavo
2025-04-18 16:06:31+00:00,1913262876153852392,Que viva la Reforma Agraria https://t.co/f0GfPJCffT,4826,1990,309,@petrogustavo
2025-03-19 19:32:06+00:00,1902442980629491783,"Esta en los pueblos, la paz del mundo. Y los pueblos la van a imponer. Los más valientes son los israelíes que comprenden el gran asesinato desatado por su gobierno y se rebelan contra él.

De manos del mismo pueblo israelí vendrá su hermandad con el pueblo palestino. La historia https://t.co/5UBL9sCxoT",2421,1072,309,@petrogustavo
2025-04-08 12:19:12+00:00,1909581792983597243,"La Unión Europea ha sido traicionada en Ucrania y ahora en su comercio con EEUU.

La Unión Europa debe recobrar independencia. Suspender de inmediato su apoyo al genocidio en Gaza y hacer un pacto de energías limpias con América del Sur y África. La paz definitiva Rusia/Ucrania https://t.co/iSp9MQBicn",1929,781,309,@petrogustavo
2025-03-19 16:17:07+00:00,1902393909524734163,"Esta es la marcha de Chimichagua, Cesar. En más de 200 municipios de Colombia se convocaron movilizaciones populares https://t.co/RekjLYzlAO",5275,1823,308,@petrogustavo
2025-04-11 14:07:17+00:00,1910696157849825659,Excelente defensa de la consulta popular. Es la hora del pueblo https://t.co/vlsAFINnqB,4993,2391,306,@petrogustavo
2025-03-18 22:45:33+00:00,1902129275420971047,En Arauca vuelven los llaneros libertarios https://t.co/DMlniEz15v,4248,1383,306,@petrogustavo
2025-04-08 13:15:58+00:00,1909596080720724240,"Tan Ingenua. La directora de @elcolombiano, quiere que siga la sobrexplotación a las trabajadoras y trabajadores de Colombia, empezando por la clase trabjadora de Antioquia, que es la mayoría de su población. https://t.co/TyW4Vhjjzx",3182,1412,303,@petrogustavo
2025-03-27 18:19:43+00:00,1905323864143315384,Conversaciones obreras. https://t.co/C9JvldMkGl,5105,2100,302,@petrogustavo
2025-03-17 14:37:35+00:00,1901644083891732588,"Es de hombres y mujeres, es de humanos, levantar la voz ante la ignominia https://t.co/0ejBv459AM",4527,1387,301,@petrogustavo
2025-04-22 21:58:58+00:00,1914801124680311003,"Miren como algunos periodistas, politicos y magistrados han destruido la coherencia democrática de la jusruspridencia colombiana https://t.co/4Y7w2l3dCI",3157,1584,299,@petrogustavo
2025-04-21 00:06:26+00:00,1914108429351702694,"...la prensa tradicional se calla en silencio cómplice. Para esa prensa la libre expresión es delito, pero las bodegas neonazis que delinquen, no; y no son denunciadas, porque coinciden en la misma lógica fantasmagórica, y atacan la fuerza del presidente progresista.",3015,1192,299,@petrogustavo
2025-03-27 12:52:41+00:00,1905241567322865766,"Quieren impedir un sometimiento a la justicia de  alias Pitufo en la fiscalía, para ocultar cosas como esta:

¿el expresidente del senado, Juan Diego Gomez, uribista de Antioquia, fue socio en actividades ilícitas del Pitufo?
 https://t.co/p2cQUQzFKY",5706,3322,298,@petrogustavo
2025-04-21 00:06:25+00:00,1914108426335985693,"Por tanto.le solicito a la @CorteSupremaJ inicie investigación sobre el papel de la senadora en esta red de extrema derecha neonazi, que sin mayor persecusión judicial, comete delitos por la red. Ante hechos repetitivos, y como sucedió con el genocidio política contra la UP...",3140,1273,298,@petrogustavo
2025-04-16 00:48:15+00:00,1912307011750068505,"Hay que tener recursos para asumir el problema rápido y con contundencia. Ya saldrán los mismos egoístas sociales, dueños de grandes fortunas, para intentar no perder un peso y negarse a ayudar a su sociedad. No vamos a ponerles  atención. El incremento de la retefuente, entre",1711,771,298,@petrogustavo
2025-04-10 21:24:17+00:00,1910443744417239131,"Duque en ""Compra Eficiente"" simuló una selección abjetiva para la compra de medicinas para la fuerza pública por 1.7 billones, puso a competir dos empresas del mismo dueño: ""Olímpica"" de los Char. 

Eso se llama colusión

¿Qué responde el expresidente?

Le regaló a sus aliados https://t.co/TlfXZFSfH7",4797,3354,296,@petrogustavo
2025-03-27 02:07:21+00:00,1905079163481895040,"Esto está bueno. El.pluralismo informativo y el derecho a la verdad que ordena la constitución, en vilo

Sabremos por fin los colombianos si la democra ia informativa es posible bajo nuestra constitucio y nuestra ley. O lo que se desarrolla es el linchamiento.del presidente https://t.co/WWzFRU2SUG",3120,1574,296,@petrogustavo
2025-04-11 16:20:47+00:00,1910729755369898035,"En el terreno mlilitar es quizas más importante la caída de los fusiles qué la caida de los seres humanos. Miren este éxito de la.policía nacional en Nariño. Once, 11,  fusiles incautados.

En el marco del control a los ejes viales, en la vía Pasto – Higuerones, municipio de",3066,1253,296,@petrogustavo
2025-04-06 12:07:55+00:00,1908854177146495125,"La red ferrea nacional es un proyecto que implica décadas, es más barato y eficaz que las carreteras y si se electrifica, se convierte en un mitigador de la crisis clmática.

Hemos comenzado. https://t.co/nsSgbIxuXg",8536,2651,295,@petrogustavo
2025-04-29 21:00:43+00:00,1917323181766971649,Capturados por @PoliciaColombia 23 integrantes de la banda San Pablo en Medellín. https://t.co/M6oVL4BK0A,6305,2679,295,@petrogustavo
2025-04-06 14:00:53+00:00,1908882608370438638,"Gracias señor Procurador por su apoyo a la Paz total de Colombia, que no es un sueño, sino el deber constitucional de ser como la inmensa mayoría de las naciones de la tierra: sociedades pacíficas. https://t.co/B7e6Thtu3d",5026,2094,295,@petrogustavo
2025-03-22 16:55:02+00:00,1903490614265593869,"Este acaparamiento arriesgando la vida de los enfermos de diabetes lo hacen por que, en alianza con alguna prensa, cuyos socios son dueños también de negocios de la salud, quieren hundir la reforma porque acaba con robos y negocios innecesarios que le quitan la salud al pueblo",1963,788,295,@petrogustavo
2025-04-19 18:52:26+00:00,1913667020840722465,"Excelente. 

Rusia y Ucrania deben dialogar directamente. 

Las civilizaciones y los ancestros comunes hay que cuidarlos. 

Como decía Sigmund Freud, son el ""Tótem"" de la humanidad. https://t.co/kxVzamVgrz",2659,963,294,@petrogustavo
2025-05-01 01:40:26+00:00,1917755965350539265,Con los conductores del tren Dorada/Chiriguaná https://t.co/vFYAC5ASGW,5559,1544,292,@petrogustavo
2025-05-02 02:15:19+00:00,1918127131025932763,"Señor senador Efraín Cepeda, señora senadora Nadia Blel. Ustedes presiden el Partido Conservador y dicen defender la Iglesia Católica...

Escuchen las palabras del Papa Francisco: https://t.co/O8HFw1diIl",7864,3544,289,@petrogustavo
2025-03-17 16:42:23+00:00,1901675493876773308,Una revolución cultural es lo que necesitamos. Barrer con la cultura de los vampiros sedientos de sangre y abrir las puertas a todos los vientos de la libertad. Abrir todas las ventanas para que salgan los estandartes de la muerte. Que lo que queremos es la vida buena. https://t.co/G5CnWJXHdF,1616,696,289,@petrogustavo
2025-05-01 22:09:36+00:00,1918065294930571372,"La espada nos guía en la justicia

https://t.co/hzmwwBcfOV",1219,433,285,@petrogustavo
2025-04-03 13:43:22+00:00,1907791035561803993,"La conmoción interior esta rindiendo frutos: congelada la ofensiva militar del ELN. Aunque se alista al ataque.

Posibilidad de finiquitar el proceso de paz con el frente 33

Más de 7.500 hectáreas de hoja de coca inscritas en el programa de pagos por erradicación voluntaria de https://t.co/8ac65U7Rxp",2365,1150,284,@petrogustavo
2025-04-08 13:37:49+00:00,1909601575946829948,"Esta es Gaza. El oprobio del mundo occidental.

Enseñaron derechos y libertad en la revolución francesa y de ahí se crearon repúblicas en europa y la América toda. 

Pero era de mentiras. 

Hoy Europa y América borran su raíz, se evaporan como democracia https://t.co/L6S3kXzp3K",2284,1196,283,@petrogustavo
2025-05-02 01:38:54+00:00,1918117964219355497,"Si ni ha https://t.co/KNrKVQIO5i comida en su guarnición, envíe notas a presidencia de la República. Responderemos. 

Por la dignidad del soldado y del Patrullero comienza a verdadera estrategia militar https://t.co/vJ5zWvw6iW",6187,1967,282,@petrogustavo
2025-04-09 01:32:47+00:00,1909781505083048043,"En los estertores de la economía fósil. Ya no es el momento de taladrar, taladrar y taladrar. Es el momento de las energías limpias. https://t.co/sBor6Nwsvd",1267,501,281,@petrogustavo
2025-03-18 20:07:59+00:00,1902089623289110732,Esta es la gran marcha de Buenaventura https://t.co/2a4sIIBaNf,9494,2340,278,@petrogustavo
2025-04-29 00:55:49+00:00,1917019958707396855,"La comisión de regulación de comunicaciones cometió una irregularidad y quizás prevaricato, porque la ley lo que no prohibe es que la gente o el gobierno solicite una consulta, ni que se haga publicidad para ello. La consulta es parte de uno de los pilares de la constitución: la https://t.co/G7OaSSHwp3",2968,1506,277,@petrogustavo
2025-03-27 02:07:21+00:00,1905079161678406080,"Esto está bueno. El.pluralismo informativo y el derecho a la verdad que ordena la constitución, en vilo

Sabremos por fin los colombianos si la democra ia informativa es posible bajo nuestra constitucio y nuestra ley. O lo que se desarrolla es el linchamiento.del presidente https://t.co/WWzFRU2SUG",2075,1017,277,@petrogustavo
2025-04-10 18:18:39+00:00,1910397029085544555,"Así erradicamos el narcotráfico de Colombia.

Con el apoyo voluntario del campesinado sustituyendo los cultivos de hoja de Coca. Aquí campesinos de Renacer Catatumbo.

Observen que es mejor arrancar la mata de raíz que fumigar. Si se fumigar vuelve a crecer. https://t.co/gMzYV7SCnA",2314,1123,272,@petrogustavo
2025-04-08 13:04:02+00:00,1909593074579177562,"Hacer un viaje turístico por el río Magdalena en crucero, ver aves como nunca y las playas de amor. Recorrer la historia de Bolívar, la bella Mompox, el amor en los tiempos del Cólera y la Colombia el país de.a belleza.
De imprenta republicana https://t.co/23eo4N98fK",3069,973,269,@petrogustavo
2025-05-02 15:03:09+00:00,1918320363487846793,"Cuando el senador Miguel Angel Pinto, le quitó el derecho a las y los trabajadores santanderanos de tener una jornada de ocho horas, perder la estabilidad laboral y no tener mejor salario en festivos y horas nocturnas, se  comportó como Pinochet.

Yo me comporto de manera https://t.co/cRp9Vga7vm",2950,1355,269,@petrogustavo
2025-04-06 12:31:40+00:00,1908860152855278027,"La conmoción interior ha permitido elevar a 25.000 familias, la atención en alimentación entregada en el Catatumbo. https://t.co/SUW4SDV28G",3264,1364,267,@petrogustavo
2025-03-18 20:08:31+00:00,1902089757032624316,¿Qué tal Manizales? https://t.co/05hrWInfEU,7136,1969,264,@petrogustavo
2025-03-28 11:53:41+00:00,1905589107054514625,El covid enseñó la enorme importancia de los sistemas de salud preventiva y públicos https://t.co/ay22uhkXe9,1524,629,264,@petrogustavo
2025-03-24 16:17:54+00:00,1904206047234937328,"El agua es como el pueblo. Hay que ordenar el territorio alrededor del agua para cuidarla y dejarla fluir. Los alcaldes y concejos municipales tienen esta tarea que es imperioso comiencen ya.

El Fondo de adaptación de la nacion pasará al ministerio del ambiente y será https://t.co/mmscycNRjl",3033,1303,263,@petrogustavo
2025-04-29 22:53:45+00:00,1917351628027433388,Solo el pueblo pide lo justo. https://t.co/WqJ9qpyerO,2934,1365,262,@petrogustavo
2025-04-04 12:52:53+00:00,1908140719878918590,"Defender la democracia senador Efraín Cepeda, no es sabotear una ley de financiamiento del gobierno solo para que no se le pusiera impuestos a los juegos de suerte y azar en línea, muy fuertes en Barranquila por cierto, y muy aliados a empresas de seguridad con vínculos https://t.co/HhYrWwhRxy",4933,2647,260,@petrogustavo
2025-05-02 16:18:25+00:00,1918339304520052801,"Alejandra Cuellar y Diana Carolina Alfinso, periosistas colombianas del diario Red, se encuentra en la flotilla de la libertad bombardeada ayer por drones al parecer de Israel; el barco iba con cargamentos de alimentos para Gaza y se encuentra cerca de Malta con posibilidad de",3899,2277,260,@petrogustavo
2025-04-18 22:26:59+00:00,1913358626263093652,Las mujeres de abril te invitan: https://t.co/Lhhh9tNxJr,1354,547,259,@petrogustavo
2025-03-31 16:25:33+00:00,1906744685457994044,Averigüemos quien promociona en X esta campaña de calumnia y denunciemosla https://t.co/XiKNhWN7j1,1327,605,259,@petrogustavo
2025-05-02 22:11:27+00:00,1918428146455437690,"Mis palabras completas el 1 de Mayo

https://t.co/Dn0mskPabR",1356,658,257,@petrogustavo
2025-04-19 16:08:11+00:00,1913625683336597675,"Y dejo esta canción que se grabó en el album la certeza del amor. 

Para todos nosotros, la política es una política del Amor y de la Vida, y lo que nos protege es la cadena de los afectos, la cadena de los amores, incluído el poderoso amor al pueblo.

Feliz cumpleaños antes de",1499,617,255,@petrogustavo
2025-04-10 12:34:48+00:00,1910310494075834574,"Históricamente los gobiernos han estado del lado de las generadoras eléctricas que han abusado con las tarifas, al ser un oligopolio.

Por primera vez, este gobierno está del lado de las y los usuarios.

https://t.co/41ijaDIW0V",1984,993,253,@petrogustavo
2025-03-18 18:26:37+00:00,1902064110432612623,"Así fue Barranquilla. Nada detendrá al pueblo, cuando el pueblo lucha por sus derechos https://t.co/HOIe0Z4hwx",5507,1970,252,@petrogustavo
2025-03-28 11:31:46+00:00,1905583588432638026,"Mis palabras ante delegados de más de 60 países, para examinar politicas de salud preventiva, respecto al aire limpio, realizado por la OMS/ONU en Cartagena https://t.co/g5LxYFBF6g",2752,1226,252,@petrogustavo
2025-04-08 13:33:45+00:00,1909600554319241300,"Van a dejar vencer términos a la investigación sobre alianzas con el.paramilitarismo al exvicepresidente de la República: Francisco Santos.
La ley para los de ruana. https://t.co/qHZCbAoXMh",4392,2863,251,@petrogustavo
2025-03-29 14:10:23+00:00,1905985895087370741,"En Andes y Medellín (Antioquia), la Policía Nacional en coordinación con la Fiscalía General y el Ejército Nacional, realiza la captura de Óscar de Jesús Madrid Usma, y Cristian Ricardo Benavides, integrantes del ELN.

Coordinaban logística para los frentes de Antioquia y Chocó",3780,1712,249,@petrogustavo
2025-05-01 22:19:50+00:00,1918067868840935507,"Bogotá inmensa
https://t.co/0w2hTF4toj",1742,601,247,@petrogustavo
2025-05-02 14:50:55+00:00,1918317284797317215,"A nosotros nos amenazan y nos matan. El congreso se siente amenazado por los que caen asesinados. Deseamos un Congreso al lado del pueblo.

Los que asesinan a los policías en el Caribe financian políticos. Acaben con esas bandas y abracen las familias de los asesinados. https://t.co/5SJY6S8xzk",1746,877,246,@petrogustavo
2025-05-01 22:57:33+00:00,1918077358818369929,"Esta es Medellín, segunda ciudad de Colombia. Ahora capital digna del progresismo. Que viva el general Rafael Uribe Uribe, el hombre más universal de Antioquia https://t.co/9DLNlWrUuI",2439,887,244,@petrogustavo
2025-04-21 13:52:48+00:00,1914316392788041769,Hasta siempre: Francisco. https://t.co/9IKutnVlgW,3887,869,242,@petrogustavo
2025-03-26 14:30:32+00:00,1904903802236313802,"Que tiene que ver el congreso con las EPS. Al contrario, son las normas que ha expedido el congreso, las que determinan cuando una sociedad ha entrado en causal de liquidación. No amenazó a nadie, usted amenaza. Cumpliré estrictamente las normas que el Congreso ha expedido https://t.co/IGo01jJLhZ",2364,985,240,@petrogustavo
2025-03-28 01:21:46+00:00,1905430079657689185,"En una democracia la ciudadanía tiene que saber todo lo público porque se maneja, ni más ni menos que sus dineros y sus asuntos. https://t.co/yooloc5hpq",2197,1003,239,@petrogustavo
2025-04-10 12:39:08+00:00,1910311584347332828,"Así terminó la cumbre de la CELAC con conjunto colombiano de San Andres y Providencia.

Aquí mostramos como el pueblo raízal, creolé y garifuna, es una cultura en el Caribe que debe expresarse como tal.
 https://t.co/71DyrGtiw1",6905,1977,238,@petrogustavo
2025-04-10 02:27:56+00:00,1910157772462653593,Así son los equipos básicos de salud en los territorios de Colombia. Esta es la.salud primaria y preventiva que debe cobijar a toda persona en el país. https://t.co/Iag1fUUpZQ,4057,1891,238,@petrogustavo
2025-04-06 12:12:43+00:00,1908855387656171734,"En un 4 de abril asesinaron en EEUU a Martin Luther King, su espiritu en negros, blancos, latinos e indígenas resurge poderoso en millones de estadounidenses  que luchan y gritan libertad y democracia.

Es la hora de los pueblos

https://t.co/peZD07vkPS",2295,915,238,@petrogustavo
2025-03-30 18:16:13+00:00,1906410150178472043,"Cuando se vaya Netanyahu, restableceremos relaciones con Israel, pondremos un consulado en Gaza, en el estado libre y soberano de Palestina, y ayudaremos a cuidar, en nuestros hospitales, niños y niñas heridas de Gaza y ayudaremos  a reconstruir con toda la humanidad, Gaza bajo",1476,625,234,@petrogustavo
2025-04-12 20:11:27+00:00,1911150192230903996,https://t.co/SqfnxRSceL,3620,1435,233,@petrogustavo
2025-04-10 16:20:14+00:00,1910367225023787463,"Hidroituango existe gracias a que la debacle de ingeniería que se produjo al cerrar el túnel de desagüe con cemento, para aligerar los tiempos de embalse motivados por la codicia, y la utilización de material de menores especificaciones a las exigidas, usadas por los contratistas https://t.co/WHfb95HIMt",2028,1034,233,@petrogustavo
2025-04-06 14:41:48+00:00,1908892905655132645,Que sea la paz en Nariño. https://t.co/R4hNZW9hm3,3463,1310,232,@petrogustavo
2025-04-08 15:29:18+00:00,1909629633244385365,"El proyecto de bonos escolares sería una tragedia para la educación en Colombia. Encarecería el valor de la esucacion por estudiante qué se giraría e colegios privados, con lo cual disminuiria en millones, los cupos de la educación pública en el pais https://t.co/yFhVN3Af45",1327,727,230,@petrogustavo
2025-04-09 14:16:57+00:00,1909973815137907072,"Han rechazado hasta ahora todo dialogo técnico. Quieren seguir cobrando la energía que sale del agua, como si saliera del gas importado.

La seguridad jurídica ya la tienen en la resolución creg, que modifica la formula estafadora y la vuelve moderna y transparente y garante del https://t.co/YspK3ntYfw",3491,1655,229,@petrogustavo
2025-05-03 02:04:10+00:00,1918486711052406940,El pueblo nos se rinde. https://t.co/gSGEuLdUeo,2376,863,228,@petrogustavo
2025-04-06 12:19:50+00:00,1908857175247593899,Los niños no son criminales. Ningún migrante lo es. https://t.co/p7qnPhaiSW,2351,857,228,@petrogustavo
2025-04-03 20:21:06+00:00,1907891129124794805,"¿Embajada u oficina en Palestina?. Colombia ha reconocido desde el gobierno Santos el Estado palestino. Por tanto debe tener embajada en Palestina

https://t.co/R7YbxMHhsQ",1266,558,228,@petrogustavo
2025-03-24 17:26:12+00:00,1904223233471111471,"En la convención americana. No hay un artículo que hable de giros verbales, que dejen se ser ignorantes.

Y menos cuando se prescribe en dicha convención, es el derecho a la expresión y el pensamiento y el derecho político fundamental de participación del pueblo en las https://t.co/XfK2b7zz5I",2211,1136,227,@petrogustavo
2025-05-01 00:15:01+00:00,1917734468686688678,"Para quienes, con supina ignorancia, dicen que si los trabajadores y trabajadoras están mejor, entonces, la economía se derrumba.

Mentiras, la experiencia y los datos reales en el mundo demuestran lo contrario https://t.co/1tWz65eJhR",2148,1086,227,@petrogustavo
2025-05-02 12:49:55+00:00,1918286830845186377,"Solo mira la tela negra que cubre el Capitolio. Prueba que fue ayer. Y fue, tambien, inmensa en Medellín. https://t.co/o6lEA7RLLN",1502,600,226,@petrogustavo
2025-03-22 03:53:55+00:00,1903294040457511407,Ni la flip ni nadie deben proteger lo que es un acoso a una mujer hecha desde las páginas de un periódico https://t.co/N3r3jzP6SQ,2927,1229,224,@petrogustavo
2025-03-31 12:05:03+00:00,1906679128364814363,"Cuando se colocan sobretasas de cualquier tipo sobre facturas del agua o de la energía, se están poniendo impuestos de tipo regresivo en general a toda la población. 

La constitución nos ordena es ponerlas de manera progresiva, es decir, que afecten más a los que más tienen y no https://t.co/at3MnDWqo9",2447,1313,224,@petrogustavo
2025-04-13 16:03:23+00:00,1911450148544168040,"Hemos visto en los últimos días hechos sin precedentes, como reacción a nuestra política de paz y de transformación de la justicia.

Son dos intentos desesperados por ocultar la verdad. Una es la censura a la transmision del derecho presidencial de alocución al país. Es en",1722,996,223,@petrogustavo
2025-04-30 23:12:42+00:00,1917718783696810123,Firma  del Contrato de la Concesión APP del corredor férreo La Dorada- Chiriguana. Dorada/Caldas. https://t.co/Tyj8jvJFDX,5014,2109,222,@petrogustavo
2025-05-02 22:52:49+00:00,1918438558668300457,"Estoy en la Hacienda Bella Cruz, donde masacró decenas de campesinos el narcoparamilitatismo guiado por la familia de Carlos Arturo Marulanda, exembajador de Colombia ante la Unión Europea.

Lo conocí en Bélgica y vi su soberbia corrupta sanguinaria.

Hoy entrego la hacienda https://t.co/WmJDRmNRJx",3791,1849,222,@petrogustavo
2025-04-20 14:24:58+00:00,1913962098108801371,"Escribir ante el papel y la tinta en el siglo XXI,  implica cambios, todo cambia permanentemente, pero todo revolucionario (a), sabe que el cambio real es un flujo como el agua, que fluimos en el mundo sideral contradictorio, que la contradicción, es el principio del movimiento",1243,551,222,@petrogustavo
2025-04-05 16:01:08+00:00,1908550479409185026,"En operaciones conjuntas con la DEA y la Policía Nacional, cayó muerto, el quinto cabecilla del Clan del Golfo, quinto a la derecha del video y quinto en la línea de mando del Clan.

El Clan tiene como prioridad el narcotráfico, la trata de migrantes en el Darién, ya muy https://t.co/codioIfFla",3744,1699,220,@petrogustavo
2025-04-05 23:59:54+00:00,1908670968513417239,Asi comenzó el pago del programa  de erradicación voluntaria de cultivos de hoja de coca del Catatumbo. Esperamos allí erradicar 7.500 hectáreas ya inscritas. https://t.co/GKJTkHjzXc,3619,1494,220,@petrogustavo
